HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.chunk_1_id,Input.chunk_1_start,Input.chunk_1_end,Input.chunk_1_text,Input.chunk_1_url,Input.chunk_2_id,Input.chunk_2_start,Input.chunk_2_end,Input.chunk_2_text,Input.chunk_2_url,Input.chunk_3_id,Input.chunk_3_start,Input.chunk_3_end,Input.chunk_3_text,Input.chunk_3_url,Input.chunk_4_id,Input.chunk_4_start,Input.chunk_4_end,Input.chunk_4_text,Input.chunk_4_url,Input.chunk_5_id,Input.chunk_5_start,Input.chunk_5_end,Input.chunk_5_text,Input.chunk_5_url,Answer.Age,Answer.Gender,Answer.chunk_1_polarity,Answer.chunk_2_polarity,Answer.chunk_3_polarity,Answer.chunk_4_polarity,Answer.chunk_5_polarity,Approve,Reject
31D0ZWOD0ACGM934Z5IP02PHNI0A0U,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:04 GMT 2014,,,3BXQMRHWK0B0RGL3KHRGNK37WTNMU5,A1TQYQG3VFJTWW,Approved,Thu May 29 05:42:18 GMT 2014,Thu May 29 05:45:09 GMT 2014,Wed Jun 04 22:45:09 PDT 2014,Tue Jun 03 20:53:32 PDT 2014,,,171,92% (44/48),92% (44/48),100% (5/5),3.1,0,29,"Hi! This is a review of Warm Bodies by Isaac Marion. I picked this up against my better judgment because I found myself rewatching the trailer over and over again. I also picked this book because I really wanted to read a book on my new Kindle Fire and this book wasn't too expensive. And this is what the cover looks like on my Kindle. There was no other way to show you the cover, I had to google an image and pull it up on my Kindle because if you click on the book cover it just becomes the book. eReader struggles. I'm not going to review my Kindle in this video, I'll make a video about that later.",'TlRagvTsqOI',12.2,52,71,It's written in a very sparse writing style and my dog won't shut up. Very very similar to the ways of Ernest Hemingway and Fitzgerald.,'vFvBXuxI50s',16.3,73,91,"And in that way the book provided lots of Eureka moments where I was reading along thinking. of course, why have I not done that before. That's a really good idea. That's exactly what I should have been doing for the last, I don't know, 10 or 15 years. So what I thought I'd do is give you my top 3 takeaways. These are the 3 things that I'm doing now that I wasn't doing before I read the book.",'R-jzd06vSpU',4.3,115,127,"Another thing that's mentioned in this book is that people never learn how to write because all they do is tap their little keyboards. Cassia secretly learning how to write is also part of the story, which I thought was an interesting thing.",'yzzexQxoGvQ',16.1,0,5,This is me heartily recommending that you read Steal Like an Artist by Austin Kleon.,'R-jzd06vSpU',21-40|INDIA,Female,4,2,4,4,4
31D0ZWOD0ACGM934Z5IP02PHNI0A0U,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:04 GMT 2014,,,3HWRJOOET6FM0F1MEE8XVBGA2UCEST,A1IBETCTCMFMAJ,Approved,Thu May 29 05:16:06 GMT 2014,Thu May 29 05:30:54 GMT 2014,Wed Jun 04 22:30:54 PDT 2014,Tue Jun 03 20:53:25 PDT 2014,,,888,100% (16/16),100% (16/16),0% (0/0),3.1,0,29,"Hi! This is a review of Warm Bodies by Isaac Marion. I picked this up against my better judgment because I found myself rewatching the trailer over and over again. I also picked this book because I really wanted to read a book on my new Kindle Fire and this book wasn't too expensive. And this is what the cover looks like on my Kindle. There was no other way to show you the cover, I had to google an image and pull it up on my Kindle because if you click on the book cover it just becomes the book. eReader struggles. I'm not going to review my Kindle in this video, I'll make a video about that later.",'TlRagvTsqOI',12.2,52,71,It's written in a very sparse writing style and my dog won't shut up. Very very similar to the ways of Ernest Hemingway and Fitzgerald.,'vFvBXuxI50s',16.3,73,91,"And in that way the book provided lots of Eureka moments where I was reading along thinking. of course, why have I not done that before. That's a really good idea. That's exactly what I should have been doing for the last, I don't know, 10 or 15 years. So what I thought I'd do is give you my top 3 takeaways. These are the 3 things that I'm doing now that I wasn't doing before I read the book.",'R-jzd06vSpU',4.3,115,127,"Another thing that's mentioned in this book is that people never learn how to write because all they do is tap their little keyboards. Cassia secretly learning how to write is also part of the story, which I thought was an interesting thing.",'yzzexQxoGvQ',16.1,0,5,This is me heartily recommending that you read Steal Like an Artist by Austin Kleon.,'R-jzd06vSpU',21-40|INDIA,Male,3,2,4,4,5
31D0ZWOD0ACGM934Z5IP02PHNI0A0U,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:04 GMT 2014,,,3IJXV6UZ1YWMF53VV8YJQG968LYRIP,A32BIDGWOVYA9T,Approved,Thu May 29 04:22:48 GMT 2014,Thu May 29 04:29:33 GMT 2014,Wed Jun 04 21:29:33 PDT 2014,Tue Jun 03 20:53:25 PDT 2014,,,405,79% (37/47),79% (37/47),0% (0/0),3.1,0,29,"Hi! This is a review of Warm Bodies by Isaac Marion. I picked this up against my better judgment because I found myself rewatching the trailer over and over again. I also picked this book because I really wanted to read a book on my new Kindle Fire and this book wasn't too expensive. And this is what the cover looks like on my Kindle. There was no other way to show you the cover, I had to google an image and pull it up on my Kindle because if you click on the book cover it just becomes the book. eReader struggles. I'm not going to review my Kindle in this video, I'll make a video about that later.",'TlRagvTsqOI',12.2,52,71,It's written in a very sparse writing style and my dog won't shut up. Very very similar to the ways of Ernest Hemingway and Fitzgerald.,'vFvBXuxI50s',16.3,73,91,"And in that way the book provided lots of Eureka moments where I was reading along thinking. of course, why have I not done that before. That's a really good idea. That's exactly what I should have been doing for the last, I don't know, 10 or 15 years. So what I thought I'd do is give you my top 3 takeaways. These are the 3 things that I'm doing now that I wasn't doing before I read the book.",'R-jzd06vSpU',4.3,115,127,"Another thing that's mentioned in this book is that people never learn how to write because all they do is tap their little keyboards. Cassia secretly learning how to write is also part of the story, which I thought was an interesting thing.",'yzzexQxoGvQ',16.1,0,5,This is me heartily recommending that you read Steal Like an Artist by Austin Kleon.,'R-jzd06vSpU',21-40|inida,Female,4,3,4,5,4
31D0ZWOD0ACGM934Z5IP02PHNI0A0U,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:04 GMT 2014,,,3J2UYBXQQMPIMROVZU6F9HIEQ41609,ABMX8XUNPR3LP,Approved,Thu May 29 00:53:20 GMT 2014,Thu May 29 00:55:07 GMT 2014,Wed Jun 04 17:55:07 PDT 2014,Tue Jun 03 20:53:25 PDT 2014,,,107,83% (34/41),83% (34/41),0% (0/0),3.1,0,29,"Hi! This is a review of Warm Bodies by Isaac Marion. I picked this up against my better judgment because I found myself rewatching the trailer over and over again. I also picked this book because I really wanted to read a book on my new Kindle Fire and this book wasn't too expensive. And this is what the cover looks like on my Kindle. There was no other way to show you the cover, I had to google an image and pull it up on my Kindle because if you click on the book cover it just becomes the book. eReader struggles. I'm not going to review my Kindle in this video, I'll make a video about that later.",'TlRagvTsqOI',12.2,52,71,It's written in a very sparse writing style and my dog won't shut up. Very very similar to the ways of Ernest Hemingway and Fitzgerald.,'vFvBXuxI50s',16.3,73,91,"And in that way the book provided lots of Eureka moments where I was reading along thinking. of course, why have I not done that before. That's a really good idea. That's exactly what I should have been doing for the last, I don't know, 10 or 15 years. So what I thought I'd do is give you my top 3 takeaways. These are the 3 things that I'm doing now that I wasn't doing before I read the book.",'R-jzd06vSpU',4.3,115,127,"Another thing that's mentioned in this book is that people never learn how to write because all they do is tap their little keyboards. Cassia secretly learning how to write is also part of the story, which I thought was an interesting thing.",'yzzexQxoGvQ',16.1,0,5,This is me heartily recommending that you read Steal Like an Artist by Austin Kleon.,'R-jzd06vSpU',21-40|USA,Female,3,3,4,4,5
31D0ZWOD0ACGM934Z5IP02PHNI0A0U,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:04 GMT 2014,,,3KRVW3HTZOYKC3TZVCWG8JLJBWWMSJ,A3CFBT2CBQQIZY,Approved,Wed May 28 22:23:37 GMT 2014,Wed May 28 22:24:35 GMT 2014,Wed Jun 04 15:24:35 PDT 2014,Tue Jun 03 20:53:31 PDT 2014,,,58,93% (38/41),93% (38/41),0% (0/0),3.1,0,29,"Hi! This is a review of Warm Bodies by Isaac Marion. I picked this up against my better judgment because I found myself rewatching the trailer over and over again. I also picked this book because I really wanted to read a book on my new Kindle Fire and this book wasn't too expensive. And this is what the cover looks like on my Kindle. There was no other way to show you the cover, I had to google an image and pull it up on my Kindle because if you click on the book cover it just becomes the book. eReader struggles. I'm not going to review my Kindle in this video, I'll make a video about that later.",'TlRagvTsqOI',12.2,52,71,It's written in a very sparse writing style and my dog won't shut up. Very very similar to the ways of Ernest Hemingway and Fitzgerald.,'vFvBXuxI50s',16.3,73,91,"And in that way the book provided lots of Eureka moments where I was reading along thinking. of course, why have I not done that before. That's a really good idea. That's exactly what I should have been doing for the last, I don't know, 10 or 15 years. So what I thought I'd do is give you my top 3 takeaways. These are the 3 things that I'm doing now that I wasn't doing before I read the book.",'R-jzd06vSpU',4.3,115,127,"Another thing that's mentioned in this book is that people never learn how to write because all they do is tap their little keyboards. Cassia secretly learning how to write is also part of the story, which I thought was an interesting thing.",'yzzexQxoGvQ',16.1,0,5,This is me heartily recommending that you read Steal Like an Artist by Austin Kleon.,'R-jzd06vSpU',21-40|USA,Male,3,3,4,3,4
31D0ZWOD0ACGM934Z5IP02PHNI0A0U,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:04 GMT 2014,,,3VAR3R6G1QEQTMZ2UU5OJWANU288OO,A24B3SUCSASXTV,Approved,Thu May 29 02:33:13 GMT 2014,Thu May 29 02:34:32 GMT 2014,Wed Jun 04 19:34:32 PDT 2014,Tue Jun 03 20:53:20 PDT 2014,,,79,100% (19/19),100% (19/19),0% (0/0),3.1,0,29,"Hi! This is a review of Warm Bodies by Isaac Marion. I picked this up against my better judgment because I found myself rewatching the trailer over and over again. I also picked this book because I really wanted to read a book on my new Kindle Fire and this book wasn't too expensive. And this is what the cover looks like on my Kindle. There was no other way to show you the cover, I had to google an image and pull it up on my Kindle because if you click on the book cover it just becomes the book. eReader struggles. I'm not going to review my Kindle in this video, I'll make a video about that later.",'TlRagvTsqOI',12.2,52,71,It's written in a very sparse writing style and my dog won't shut up. Very very similar to the ways of Ernest Hemingway and Fitzgerald.,'vFvBXuxI50s',16.3,73,91,"And in that way the book provided lots of Eureka moments where I was reading along thinking. of course, why have I not done that before. That's a really good idea. That's exactly what I should have been doing for the last, I don't know, 10 or 15 years. So what I thought I'd do is give you my top 3 takeaways. These are the 3 things that I'm doing now that I wasn't doing before I read the book.",'R-jzd06vSpU',4.3,115,127,"Another thing that's mentioned in this book is that people never learn how to write because all they do is tap their little keyboards. Cassia secretly learning how to write is also part of the story, which I thought was an interesting thing.",'yzzexQxoGvQ',16.1,0,5,This is me heartily recommending that you read Steal Like an Artist by Austin Kleon.,'R-jzd06vSpU',21-40|USA,Male,3,3,4,3,5
31D0ZWOD0ACGM934Z5IP02PHNI0A0U,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:04 GMT 2014,,,3WR9XG3T64OIPFK115Y9RY8N2RY47J,AOPG07J95DDJT,Approved,Wed May 28 22:15:40 GMT 2014,Wed May 28 22:16:47 GMT 2014,Wed Jun 04 15:16:47 PDT 2014,Tue Jun 03 20:53:21 PDT 2014,,,67,97% (33/34),97% (33/34),0% (0/0),3.1,0,29,"Hi! This is a review of Warm Bodies by Isaac Marion. I picked this up against my better judgment because I found myself rewatching the trailer over and over again. I also picked this book because I really wanted to read a book on my new Kindle Fire and this book wasn't too expensive. And this is what the cover looks like on my Kindle. There was no other way to show you the cover, I had to google an image and pull it up on my Kindle because if you click on the book cover it just becomes the book. eReader struggles. I'm not going to review my Kindle in this video, I'll make a video about that later.",'TlRagvTsqOI',12.2,52,71,It's written in a very sparse writing style and my dog won't shut up. Very very similar to the ways of Ernest Hemingway and Fitzgerald.,'vFvBXuxI50s',16.3,73,91,"And in that way the book provided lots of Eureka moments where I was reading along thinking. of course, why have I not done that before. That's a really good idea. That's exactly what I should have been doing for the last, I don't know, 10 or 15 years. So what I thought I'd do is give you my top 3 takeaways. These are the 3 things that I'm doing now that I wasn't doing before I read the book.",'R-jzd06vSpU',4.3,115,127,"Another thing that's mentioned in this book is that people never learn how to write because all they do is tap their little keyboards. Cassia secretly learning how to write is also part of the story, which I thought was an interesting thing.",'yzzexQxoGvQ',16.1,0,5,This is me heartily recommending that you read Steal Like an Artist by Austin Kleon.,'R-jzd06vSpU',21-40|USA,Female,3,2,4,4,4
30ZKOOGW2WJGTYOMVOMPE78RSA6A1X,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:02 GMT 2014,,,3300DTYQT3UANZM9MAJS0B19K6JQE8,AOPG07J95DDJT,Approved,Wed May 28 22:12:19 GMT 2014,Wed May 28 23:06:41 GMT 2014,Wed Jun 04 16:06:41 PDT 2014,Tue Jun 03 20:53:22 PDT 2014,,,3262,97% (33/34),97% (33/34),0% (0/0),9.3,72,95,"I thought the story overall was really unique and fascinating and it was full of action and suspense and it was just really an exciting book. But the main thing that I have a problem with was the writing style, I didn't really enjoy it, it was kind of hard to follow at times, and it just didn't really think it was very well done, and it kind of caused me not to enjoy the story as much as I would have if it was written better. I'm not saying that this author is a terrible writer, but I think it could have been done better.",'qaqO5nJOnSc',12.3,89,105,"And the book, in this manner, takes on all the philosophical isms you could think of: existentialism, absurdism, naturalism, saturday sit-downism, any ism you can think of people have tried to tack onto this book.",'vFvBXuxI50s',1.2,37,65,"Kath is obsessed with the Simon Snow books. There's a seven book series and they've been made into movies, and it becomes quite obvious within the first couple of pages that this is obviously the Harry Potter series. And Kath doesn't just love to read the Simon Snow books, she also writes fan-fiction about two of the male characters, Simon and Baz. And she is quite famous in the fan-fiction world. So she spends most of her time at University writing fan-fiction and not really interacting with the world outside.",'FA1JsSytUQE',1.3,87,113,"Now it is safe to say that I absolutely adored this book. I already heard  so many people talk about it, and I was like 'How good can it be?' It is that good. It feels so real. So many parts of it, from the kind of romance aspect and the 'he texted me how long should I wait to text him back?', 'he touched my shoulder, what is happening?', to the 'I'm afraid to go to the cafeteria or go visit a professor so I'm just going to walk through the building about five times before doing anything else.'",'FA1JsSytUQE',34.2,20,33,"I found the language of this book to be a little frustrating. It's not that it wasn't understandable, but the issue I had was that it seemed like the author was a little prejudiced. First of all, the main character is albino and a serial killer, so what are you trying to say. Hm, Wells?",'UktoIcTRHB4',21-40|USA,Female,4,4,3,4,2
30ZKOOGW2WJGTYOMVOMPE78RSA6A1X,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:02 GMT 2014,,,34MAJL3QP500OWJEZTVJEHW7XPH34I,A3CHMRKLKSXB4Q,Approved,Thu May 29 03:12:48 GMT 2014,Thu May 29 03:14:56 GMT 2014,Wed Jun 04 20:14:56 PDT 2014,Tue Jun 03 20:53:24 PDT 2014,,,128,90% (9/10),90% (9/10),0% (0/0),9.3,72,95,"I thought the story overall was really unique and fascinating and it was full of action and suspense and it was just really an exciting book. But the main thing that I have a problem with was the writing style, I didn't really enjoy it, it was kind of hard to follow at times, and it just didn't really think it was very well done, and it kind of caused me not to enjoy the story as much as I would have if it was written better. I'm not saying that this author is a terrible writer, but I think it could have been done better.",'qaqO5nJOnSc',12.3,89,105,"And the book, in this manner, takes on all the philosophical isms you could think of: existentialism, absurdism, naturalism, saturday sit-downism, any ism you can think of people have tried to tack onto this book.",'vFvBXuxI50s',1.2,37,65,"Kath is obsessed with the Simon Snow books. There's a seven book series and they've been made into movies, and it becomes quite obvious within the first couple of pages that this is obviously the Harry Potter series. And Kath doesn't just love to read the Simon Snow books, she also writes fan-fiction about two of the male characters, Simon and Baz. And she is quite famous in the fan-fiction world. So she spends most of her time at University writing fan-fiction and not really interacting with the world outside.",'FA1JsSytUQE',1.3,87,113,"Now it is safe to say that I absolutely adored this book. I already heard  so many people talk about it, and I was like 'How good can it be?' It is that good. It feels so real. So many parts of it, from the kind of romance aspect and the 'he texted me how long should I wait to text him back?', 'he touched my shoulder, what is happening?', to the 'I'm afraid to go to the cafeteria or go visit a professor so I'm just going to walk through the building about five times before doing anything else.'",'FA1JsSytUQE',34.2,20,33,"I found the language of this book to be a little frustrating. It's not that it wasn't understandable, but the issue I had was that it seemed like the author was a little prejudiced. First of all, the main character is albino and a serial killer, so what are you trying to say. Hm, Wells?",'UktoIcTRHB4',21-40|India,Male,3,3,3,4,3
30ZKOOGW2WJGTYOMVOMPE78RSA6A1X,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:02 GMT 2014,,,34V1S5K3GTE0ILC8ZQP82SJ7T8W69M,A2B3ZS2XWMPUTR,Approved,Thu May 29 01:34:52 GMT 2014,Thu May 29 01:36:39 GMT 2014,Wed Jun 04 18:36:39 PDT 2014,Tue Jun 03 20:53:26 PDT 2014,,,107,85% (23/27),85% (23/27),0% (0/0),9.3,72,95,"I thought the story overall was really unique and fascinating and it was full of action and suspense and it was just really an exciting book. But the main thing that I have a problem with was the writing style, I didn't really enjoy it, it was kind of hard to follow at times, and it just didn't really think it was very well done, and it kind of caused me not to enjoy the story as much as I would have if it was written better. I'm not saying that this author is a terrible writer, but I think it could have been done better.",'qaqO5nJOnSc',12.3,89,105,"And the book, in this manner, takes on all the philosophical isms you could think of: existentialism, absurdism, naturalism, saturday sit-downism, any ism you can think of people have tried to tack onto this book.",'vFvBXuxI50s',1.2,37,65,"Kath is obsessed with the Simon Snow books. There's a seven book series and they've been made into movies, and it becomes quite obvious within the first couple of pages that this is obviously the Harry Potter series. And Kath doesn't just love to read the Simon Snow books, she also writes fan-fiction about two of the male characters, Simon and Baz. And she is quite famous in the fan-fiction world. So she spends most of her time at University writing fan-fiction and not really interacting with the world outside.",'FA1JsSytUQE',1.3,87,113,"Now it is safe to say that I absolutely adored this book. I already heard  so many people talk about it, and I was like 'How good can it be?' It is that good. It feels so real. So many parts of it, from the kind of romance aspect and the 'he texted me how long should I wait to text him back?', 'he touched my shoulder, what is happening?', to the 'I'm afraid to go to the cafeteria or go visit a professor so I'm just going to walk through the building about five times before doing anything else.'",'FA1JsSytUQE',34.2,20,33,"I found the language of this book to be a little frustrating. It's not that it wasn't understandable, but the issue I had was that it seemed like the author was a little prejudiced. First of all, the main character is albino and a serial killer, so what are you trying to say. Hm, Wells?",'UktoIcTRHB4',41-60|United States,Female,3,3,5,5,2
30ZKOOGW2WJGTYOMVOMPE78RSA6A1X,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:02 GMT 2014,,,373ERPL3YPLCOJJ6PKXN4NBFJ2BTR5,ABMX8XUNPR3LP,Approved,Thu May 29 01:03:59 GMT 2014,Thu May 29 01:05:17 GMT 2014,Wed Jun 04 18:05:17 PDT 2014,Tue Jun 03 20:53:21 PDT 2014,,,78,83% (34/41),83% (34/41),0% (0/0),9.3,72,95,"I thought the story overall was really unique and fascinating and it was full of action and suspense and it was just really an exciting book. But the main thing that I have a problem with was the writing style, I didn't really enjoy it, it was kind of hard to follow at times, and it just didn't really think it was very well done, and it kind of caused me not to enjoy the story as much as I would have if it was written better. I'm not saying that this author is a terrible writer, but I think it could have been done better.",'qaqO5nJOnSc',12.3,89,105,"And the book, in this manner, takes on all the philosophical isms you could think of: existentialism, absurdism, naturalism, saturday sit-downism, any ism you can think of people have tried to tack onto this book.",'vFvBXuxI50s',1.2,37,65,"Kath is obsessed with the Simon Snow books. There's a seven book series and they've been made into movies, and it becomes quite obvious within the first couple of pages that this is obviously the Harry Potter series. And Kath doesn't just love to read the Simon Snow books, she also writes fan-fiction about two of the male characters, Simon and Baz. And she is quite famous in the fan-fiction world. So she spends most of her time at University writing fan-fiction and not really interacting with the world outside.",'FA1JsSytUQE',1.3,87,113,"Now it is safe to say that I absolutely adored this book. I already heard  so many people talk about it, and I was like 'How good can it be?' It is that good. It feels so real. So many parts of it, from the kind of romance aspect and the 'he texted me how long should I wait to text him back?', 'he touched my shoulder, what is happening?', to the 'I'm afraid to go to the cafeteria or go visit a professor so I'm just going to walk through the building about five times before doing anything else.'",'FA1JsSytUQE',34.2,20,33,"I found the language of this book to be a little frustrating. It's not that it wasn't understandable, but the issue I had was that it seemed like the author was a little prejudiced. First of all, the main character is albino and a serial killer, so what are you trying to say. Hm, Wells?",'UktoIcTRHB4',21-40|USA,Female,3,3,3,5,2
30ZKOOGW2WJGTYOMVOMPE78RSA6A1X,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:02 GMT 2014,,,3EG49X351VPQJHU626VMIV5P0BJX6S,A3QLLE1FRSUG8J,Approved,Wed May 28 23:48:54 GMT 2014,Wed May 28 23:51:00 GMT 2014,Wed Jun 04 16:51:00 PDT 2014,Tue Jun 03 20:53:27 PDT 2014,,,126,76% (31/41),76% (31/41),0% (0/0),9.3,72,95,"I thought the story overall was really unique and fascinating and it was full of action and suspense and it was just really an exciting book. But the main thing that I have a problem with was the writing style, I didn't really enjoy it, it was kind of hard to follow at times, and it just didn't really think it was very well done, and it kind of caused me not to enjoy the story as much as I would have if it was written better. I'm not saying that this author is a terrible writer, but I think it could have been done better.",'qaqO5nJOnSc',12.3,89,105,"And the book, in this manner, takes on all the philosophical isms you could think of: existentialism, absurdism, naturalism, saturday sit-downism, any ism you can think of people have tried to tack onto this book.",'vFvBXuxI50s',1.2,37,65,"Kath is obsessed with the Simon Snow books. There's a seven book series and they've been made into movies, and it becomes quite obvious within the first couple of pages that this is obviously the Harry Potter series. And Kath doesn't just love to read the Simon Snow books, she also writes fan-fiction about two of the male characters, Simon and Baz. And she is quite famous in the fan-fiction world. So she spends most of her time at University writing fan-fiction and not really interacting with the world outside.",'FA1JsSytUQE',1.3,87,113,"Now it is safe to say that I absolutely adored this book. I already heard  so many people talk about it, and I was like 'How good can it be?' It is that good. It feels so real. So many parts of it, from the kind of romance aspect and the 'he texted me how long should I wait to text him back?', 'he touched my shoulder, what is happening?', to the 'I'm afraid to go to the cafeteria or go visit a professor so I'm just going to walk through the building about five times before doing anything else.'",'FA1JsSytUQE',34.2,20,33,"I found the language of this book to be a little frustrating. It's not that it wasn't understandable, but the issue I had was that it seemed like the author was a little prejudiced. First of all, the main character is albino and a serial killer, so what are you trying to say. Hm, Wells?",'UktoIcTRHB4',21-40|India,Female,2,2,2,4,2
30ZKOOGW2WJGTYOMVOMPE78RSA6A1X,3P8QI1T9B14IMU69WNL9S8BJ5P6WOB,Analyze the sentiment in text fragments of a review,Analyze the sentiment of five different text fragments from various reviews.,"survey, sentiment",$0.15,Wed May 28 21:48:47 GMT 2014,11,BatchId:1549408;,3600,604800,Thu Jun 05 02:06:02 GMT 2014,,,3HUTX6F6VV0F77XDEDWN95XK82E2OD,A1A6HHPEAE5VI4,Approved,Thu May 29 00:46:11 GMT 2014,Thu May 29 00:47:48 GMT 2014,Wed Jun 04 17:47:48 PDT 2014,Tue Jun 03 20:53:29 PDT 2014,,,97,75% (6/8),75% (6/8),0% (0/0),9.3,72,95,"I thought the story overall was really unique and fascinating and it was full of action and suspense and it was just really an exciting book. But the main thing that I have a problem with was the writing style, I didn't really enjoy it, it was kind of hard to follow at times, and it just didn't really think it was very well done, and it kind of caused me not to enjoy the story as much as I would have if it was written better. I'm not saying that this author is a terrible writer, but I think it could have been done better.",'qaqO5nJOnSc',12.3,89,105,"And the book, in this manner, takes on all the philosophical isms you could think of: existentialism, absurdism, naturalism, saturday sit-downism, any ism you can think of people have tried to tack onto this book.",'vFvBXuxI50s',1.2,37,65,"Kath is obsessed with the Simon Snow books. There's a seven book series and they've been made into movies, and it becomes quite obvious within the first couple of pages that this is obviously the Harry Potter series. And Kath doesn't just love to read the Simon Snow books, she also writes fan-fiction about two of the male characters, Simon and Baz. And she is quite famous in the fan-fiction world. So she spends most of her time at University writing fan-fiction and not really interacting with the world outside.",'FA1JsSytUQE',1.3,87,113,"Now it is safe to say that I absolutely adored this book. I already heard  so many people talk about it, and I was like 'How good can it be?' It is that good. It feels so real. So many parts of it, from the kind of romance aspect and the 'he texted me how long should I wait to text him back?', 'he touched my shoulder, what is happening?', to the 'I'm afraid to go to the cafeteria or go visit a professor so I'm just going to walk through the building about five times before doing anything else.'",'FA1JsSytUQE',34.2,20,33,"I found the language of this book to be a little frustrating. It's not that it wasn't understandable, but the issue I had was that it seemed like the author was a little prejudiced. First of all, the main character is albino and a serial killer, so what are you trying to say. Hm, Wells?",'UktoIcTRHB4',21-40|USA,Male,2,3,2,4,2
